periodname,organisationunitname,105-EP01c. Malaria Confirmed (B/s and RDT Positive),outlier
2023-07-01,Bolo Health Centre II,729.0,False
2023-08-01,Bolo Health Centre II,694.0,False
2023-09-01,Bolo Health Centre II,480.0,False
2023-10-01,Bolo Health Centre II,644.0,False
2023-11-01,Bolo Health Centre II,705.0,False
2023-12-01,Bolo Health Centre II,486.0,False
2024-01-01,Bolo Health Centre II,246.0,True
2024-02-01,Bolo Health Centre II,600.3636363636364,False
2023-03-01,Bregma Health Centre II,67.0,True
2023-04-01,Bregma Health Centre II,97.0,False
2023-05-01,Bregma Health Centre II,108.0,False
2023-06-01,Bregma Health Centre II,104.0,False
2023-07-01,Bregma Health Centre II,78.0,False
2023-08-01,Bregma Health Centre II,111.0,False
2023-09-01,Bregma Health Centre II,96.0,False
2023-10-01,Bregma Health Centre II,141.0,True
2023-11-01,Bregma Health Centre II,87.0,False
2023-12-01,Bregma Health Centre II,133.0,False
2024-01-01,Bregma Health Centre II,79.0,False
2024-02-01,Bregma Health Centre II,100.0909090909091,False
2023-03-01,Capricon Medical Clinic,21.0,False
2023-04-01,Capricon Medical Clinic,22.0,False
2023-05-01,Capricon Medical Clinic,29.0,False
2023-06-01,Capricon Medical Clinic,35.0,True
2023-07-01,Capricon Medical Clinic,28.0,False
2023-08-01,Capricon Medical Clinic,16.0,False
2023-09-01,Capricon Medical Clinic,13.0,False
2023-10-01,Capricon Medical Clinic,17.0,False
2023-11-01,Capricon Medical Clinic,9.0,True
2023-12-01,Capricon Medical Clinic,26.0,False
2024-01-01,Capricon Medical Clinic,19.0,False
2024-02-01,Capricon Medical Clinic,21.363636363636363,False
2023-03-01,Care Plus Medical Centre,94.0,False
2023-04-01,Care Plus Medical Centre,83.0,False
2023-05-01,Care Plus Medical Centre,75.0,False
2023-06-01,Care Plus Medical Centre,107.0,True
2023-07-01,Care Plus Medical Centre,86.0,False
2023-08-01,Care Plus Medical Centre,84.0,False
2023-09-01,Care Plus Medical Centre,79.0,False
2023-10-01,Care Plus Medical Centre,55.0,True
2023-11-01,Care Plus Medical Centre,57.0,False
2023-12-01,Care Plus Medical Centre,84.0,False
2024-01-01,Care Plus Medical Centre,69.0,False
2024-02-01,Care Plus Medical Centre,79.36363636363636,False
2023-03-01,Chobe Safari Lodge Health Centre II,16.0,False
2023-04-01,Chobe Safari Lodge Health Centre II,7.0,False
2023-05-01,Chobe Safari Lodge Health Centre II,27.0,True
2023-06-01,Chobe Safari Lodge Health Centre II,24.0,False
2023-07-01,Chobe Safari Lodge Health Centre II,14.0,False
2023-08-01,Chobe Safari Lodge Health Centre II,8.0,False
2023-09-01,Chobe Safari Lodge Health Centre II,9.0,False
2023-10-01,Chobe Safari Lodge Health Centre II,10.0,False
2023-11-01,Chobe Safari Lodge Health Centre II,17.0,False
2023-12-01,Chobe Safari Lodge Health Centre II,22.0,False
2024-01-01,Chobe Safari Lodge Health Centre II,25.0,False
2024-02-01,Chobe Safari Lodge Health Centre II,6.0,True
2023-03-01,Comboni Samaritans Health Centre II,20.0,True
2023-04-01,Comboni Samaritans Health Centre II,46.0,False
2023-05-01,Comboni Samaritans Health Centre II,111.0,False
2023-06-01,Comboni Samaritans Health Centre II,127.0,False
2023-07-01,Comboni Samaritans Health Centre II,78.0,False
2023-08-01,Comboni Samaritans Health Centre II,112.0,False
2023-09-01,Comboni Samaritans Health Centre II,128.0,True
2023-10-01,Comboni Samaritans Health Centre II,109.0,False
2023-11-01,Comboni Samaritans Health Centre II,124.0,False
2023-12-01,Comboni Samaritans Health Centre II,94.0,False
2024-01-01,Comboni Samaritans Health Centre II,80.0,False
2024-02-01,Comboni Samaritans Health Centre II,93.54545454545455,False
2023-03-01,Community Clinic,77.0,True
2023-04-01,Community Clinic,166.0,False
2023-05-01,Community Clinic,178.0,False
2023-06-01,Community Clinic,185.0,False
2023-07-01,Community Clinic,158.0,False
2023-08-01,Community Clinic,110.0,False
2023-09-01,Community Clinic,142.0,False
2023-10-01,Community Clinic,108.0,False
2023-11-01,Community Clinic,144.0,False
2023-12-01,Community Clinic,186.0,True
2024-01-01,Community Clinic,108.0,False
2024-02-01,Community Clinic,142.0,False
2023-03-01,Coope Health Centre II,144.0,False
2023-04-01,Coope Health Centre II,133.0,True
2023-05-01,Coope Health Centre II,404.0,True
2023-06-01,Coope Health Centre II,297.0,False
2023-07-01,Coope Health Centre II,275.0,False
2023-08-01,Coope Health Centre II,255.0,False
2023-09-01,Coope Health Centre II,273.0,False
2023-10-01,Coope Health Centre II,265.0,False
2023-11-01,Coope Health Centre II,368.0,False
2023-12-01,Coope Health Centre II,267.0,False
2024-01-01,Coope Health Centre II,224.0,False
2024-02-01,Coope Health Centre II,245.0,False
2023-03-01,Corom Health Centre II,260.0,False
2023-04-01,Corom Health Centre II,205.0,False
2023-05-01,Corom Health Centre II,403.0,False
2023-06-01,Corom Health Centre II,750.0,False
2023-07-01,Corom Health Centre II,827.0,False
2023-08-01,Corom Health Centre II,317.0,False
2023-09-01,Corom Health Centre II,695.0,False
2023-10-01,Corom Health Centre II,1216.0,True
2023-11-01,Corom Health Centre II,1014.0,False
2023-12-01,Corom Health Centre II,260.0,False
2024-01-01,Corom Health Centre II,100.0,True
2024-02-01,Corom Health Centre II,549.7272727272727,False
2023-03-01,Cubu Community Health Centre II,227.0,True
2023-04-01,Cubu Community Health Centre II,451.0,False
2023-05-01,Cubu Community Health Centre II,595.0,True
2023-06-01,Cubu Community Health Centre II,396.0,False
2023-07-01,Cubu Community Health Centre II,473.0,False
2023-08-01,Cubu Community Health Centre II,506.0,False
2023-09-01,Cubu Community Health Centre II,514.0,False
2023-10-01,Cubu Community Health Centre II,416.0,False
2023-11-01,Cubu Community Health Centre II,229.0,False
2023-12-01,Cubu Community Health Centre II,320.0,False
2024-01-01,Cubu Community Health Centre II,343.0,False
2024-02-01,Cubu Community Health Centre II,406.3636363636364,False
2023-03-01,Cwero Health Centre III,240.0,False
2023-04-01,Cwero Health Centre III,219.0,True
2023-05-01,Cwero Health Centre III,427.0,False
2023-06-01,Cwero Health Centre III,450.0,False
2023-07-01,Cwero Health Centre III,464.0,False
2023-08-01,Cwero Health Centre III,581.0,True
2023-09-01,Cwero Health Centre III,468.0,False
2023-10-01,Cwero Health Centre III,567.0,False
2023-11-01,Cwero Health Centre III,563.0,False
2023-12-01,Cwero Health Centre III,513.0,False
2024-01-01,Cwero Health Centre III,410.0,False
2024-02-01,Cwero Health Centre III,445.6363636363636,False
2023-03-01,David Fagerlee's Medical Centre,24.0,False
2023-04-01,David Fagerlee's Medical Centre,15.0,True
2023-05-01,David Fagerlee's Medical Centre,55.0,False
2023-06-01,David Fagerlee's Medical Centre,113.0,False
2023-07-01,David Fagerlee's Medical Centre,97.0,False
2023-08-01,David Fagerlee's Medical Centre,140.0,False
2023-09-01,David Fagerlee's Medical Centre,123.0,False
2023-10-01,David Fagerlee's Medical Centre,111.0,False
2023-11-01,David Fagerlee's Medical Centre,106.0,False
2023-12-01,David Fagerlee's Medical Centre,140.0,False
2024-01-01,David Fagerlee's Medical Centre,122.0,False
2024-02-01,David Fagerlee's Medical Centre,116.0,False
2023-03-01,Dibolyec Health Centre II,255.0,False
2023-04-01,Dibolyec Health Centre II,209.0,False
2023-05-01,Dibolyec Health Centre II,203.0,False
2023-06-01,Dibolyec Health Centre II,602.0,False
2023-07-01,Dibolyec Health Centre II,521.0,False
2023-08-01,Dibolyec Health Centre II,961.0,True
2023-09-01,Dibolyec Health Centre II,304.0,False
2023-10-01,Dibolyec Health Centre II,294.0,False
2023-11-01,Dibolyec Health Centre II,541.0,False
2023-12-01,Dibolyec Health Centre II,60.0,False
2024-01-01,Dibolyec Health Centre II,28.0,True
2024-02-01,Dibolyec Health Centre II,361.6363636363636,False
2023-03-01,Dino Health Centre II,164.0,False
2023-04-01,Dino Health Centre II,375.0,False
2023-05-01,Dino Health Centre II,429.0,False
2023-06-01,Dino Health Centre II,769.0,True
2023-07-01,Dino Health Centre II,513.0,False
2023-08-01,Dino Health Centre II,399.0,False
2023-09-01,Dino Health Centre II,266.0,False
2023-10-01,Dino Health Centre II,329.0,False
2023-11-01,Dino Health Centre II,413.0,False
2023-12-01,Dino Health Centre II,286.0,False
2024-01-01,Dino Health Centre II,121.0,True
2024-02-01,Dino Health Centre II,369.45454545454544,False
2023-03-01,Diocese Of Kitgum Health Centre II,76.0,False
2023-04-01,Diocese Of Kitgum Health Centre II,181.0,False
2023-05-01,Diocese Of Kitgum Health Centre II,195.0,False
2023-06-01,Diocese Of Kitgum Health Centre II,308.0,True
2023-07-01,Diocese Of Kitgum Health Centre II,114.0,False
2023-08-01,Diocese Of Kitgum Health Centre II,75.0,False
2023-09-01,Diocese Of Kitgum Health Centre II,86.0,False
2023-10-01,Diocese Of Kitgum Health Centre II,175.0,False
2023-11-01,Diocese Of Kitgum Health Centre II,108.0,False
2023-12-01,Diocese Of Kitgum Health Centre II,55.0,False
2024-01-01,Diocese Of Kitgum Health Centre II,45.0,True
2024-02-01,Diocese Of Kitgum Health Centre II,128.9090909090909,False
2023-03-01,Dr. Ambrosoli Memorial Hospital Kalongo,77.0,True
2023-04-01,Dr. Ambrosoli Memorial Hospital Kalongo,84.0,False
2023-05-01,Dr. Ambrosoli Memorial Hospital Kalongo,389.0,False
2023-06-01,Dr. Ambrosoli Memorial Hospital Kalongo,285.0,False
2023-07-01,Dr. Ambrosoli Memorial Hospital Kalongo,247.0,False
2023-08-01,Dr. Ambrosoli Memorial Hospital Kalongo,432.0,False
2023-09-01,Dr. Ambrosoli Memorial Hospital Kalongo,604.0,True
2023-10-01,Dr. Ambrosoli Memorial Hospital Kalongo,559.0,False
2023-11-01,Dr. Ambrosoli Memorial Hospital Kalongo,293.0,False
2023-12-01,Dr. Ambrosoli Memorial Hospital Kalongo,264.0,False
2024-01-01,Dr. Ambrosoli Memorial Hospital Kalongo,323.0,False
2024-02-01,Dr. Ambrosoli Memorial Hospital Kalongo,323.3636363636364,False
2023-03-01,Dream Health Centre III,39.0,True
2023-04-01,Dream Health Centre III,56.0,False
2023-05-01,Dream Health Centre III,69.0,False
2023-06-01,Dream Health Centre III,108.0,False
2023-07-01,Dream Health Centre III,86.0,False
2023-08-01,Dream Health Centre III,127.0,True
2023-09-01,Dream Health Centre III,75.0,False
2023-10-01,Dream Health Centre III,91.0,False
2023-11-01,Dream Health Centre III,91.0,False
2023-12-01,Dream Health Centre III,72.0,False
2024-01-01,Dream Health Centre III,120.0,False
2024-02-01,Dream Health Centre III,84.9090909090909,False
2023-03-01,Dure Health Centre II,211.0,False
2023-04-01,Dure Health Centre II,288.0,False
2023-05-01,Dure Health Centre II,398.0,False
2023-06-01,Dure Health Centre II,472.0,False
2023-07-01,Dure Health Centre II,364.0,False
2023-08-01,Dure Health Centre II,538.0,True
2023-09-01,Dure Health Centre II,335.0,False
2023-10-01,Dure Health Centre II,383.0,False
2023-11-01,Dure Health Centre II,429.0,False
2023-12-01,Dure Health Centre II,304.0,False
2024-01-01,Dure Health Centre II,46.0,True
2024-02-01,Dure Health Centre II,342.54545454545456,False
2023-03-01,Exodus Health Centre II,119.0,False
2023-04-01,Exodus Health Centre II,103.0,False
2023-05-01,Exodus Health Centre II,94.0,False
2023-06-01,Exodus Health Centre II,117.0,False
2023-07-01,Exodus Health Centre II,121.0,True
2023-08-01,Exodus Health Centre II,116.0,False
2023-09-01,Exodus Health Centre II,78.0,False
2023-10-01,Exodus Health Centre II,84.0,False
2023-11-01,Exodus Health Centre II,97.0,False
2023-12-01,Exodus Health Centre II,106.0,False
2024-01-01,Exodus Health Centre II,71.0,True
2024-02-01,Exodus Health Centre II,88.0,False
2023-03-01,Fitzmann Medical and Dental Clinic,57.0,True
2023-04-01,Fitzmann Medical and Dental Clinic,88.0,False
2023-05-01,Fitzmann Medical and Dental Clinic,144.0,False
2023-06-01,Fitzmann Medical and Dental Clinic,137.0,False
2023-07-01,Fitzmann Medical and Dental Clinic,111.0,False
2023-08-01,Fitzmann Medical and Dental Clinic,136.0,False
2023-09-01,Fitzmann Medical and Dental Clinic,94.0,False
2023-10-01,Fitzmann Medical and Dental Clinic,74.0,False
2023-11-01,Fitzmann Medical and Dental Clinic,133.0,False
2023-12-01,Fitzmann Medical and Dental Clinic,219.0,True
2024-01-01,Fitzmann Medical and Dental Clinic,190.0,False
2024-02-01,Fitzmann Medical and Dental Clinic,125.72727272727273,False
2023-03-01,Flama Health Centre II,22.0,False
2023-04-01,Flama Health Centre II,47.0,False
2023-05-01,Flama Health Centre II,65.0,False
2023-06-01,Flama Health Centre II,68.0,True
2023-07-01,Flama Health Centre II,62.0,False
2023-08-01,Flama Health Centre II,54.0,False
2023-09-01,Flama Health Centre II,30.0,False
2023-10-01,Flama Health Centre II,35.0,False
2023-11-01,Flama Health Centre II,40.0,False
2023-12-01,Flama Health Centre II,44.0,False
2024-01-01,Flama Health Centre II,21.0,True
2024-02-01,Flama Health Centre II,44.36363636363637,False
2023-03-01,Flama Uganda Health Centre II,61.0,True
2023-04-01,Flama Uganda Health Centre II,81.0,False
2023-05-01,Flama Uganda Health Centre II,182.0,False
2023-06-01,Flama Uganda Health Centre II,194.0,False
2023-07-01,Flama Uganda Health Centre II,159.0,False
2023-08-01,Flama Uganda Health Centre II,167.0,False
2023-09-01,Flama Uganda Health Centre II,138.0,False
2023-10-01,Flama Uganda Health Centre II,154.0,False
2023-11-01,Flama Uganda Health Centre II,124.0,False
2023-12-01,Flama Uganda Health Centre II,201.0,True
2024-01-01,Flama Uganda Health Centre II,151.0,False
2024-02-01,Flama Uganda Health Centre II,146.54545454545453,False
2023-03-01,Geregere Health Centre II,324.0,False
2023-04-01,Geregere Health Centre II,127.0,True
2023-05-01,Geregere Health Centre II,466.0,False
2023-06-01,Geregere Health Centre II,1092.0,False
2023-07-01,Geregere Health Centre II,1436.0,True
2023-08-01,Geregere Health Centre II,659.0,False
2023-09-01,Geregere Health Centre II,253.0,False
2023-10-01,Geregere Health Centre II,488.0,False
2023-11-01,Geregere Health Centre II,498.0,False
2023-12-01,Geregere Health Centre II,183.0,False
2024-01-01,Geregere Health Centre II,161.0,False
2024-02-01,Geregere Health Centre II,517.0,False
2023-03-01,Glanhor Clinic,119.0,False
2023-04-01,Glanhor Clinic,143.625,False
2023-05-01,Glanhor Clinic,218.0,True
2023-06-01,Glanhor Clinic,105.0,False
2023-07-01,Glanhor Clinic,130.0,False
2023-08-01,Glanhor Clinic,95.0,True
2023-09-01,Glanhor Clinic,154.0,False
2023-10-01,Glanhor Clinic,143.625,False
2023-11-01,Glanhor Clinic,143.625,False
2023-12-01,Glanhor Clinic,158.0,False
2024-01-01,Glanhor Clinic,170.0,False
2024-02-01,Glanhor Clinic,143.625,False
2023-03-01,God's Mercy Health Centre II,55.0,False
2023-04-01,God's Mercy Health Centre II,66.0,False
2023-05-01,God's Mercy Health Centre II,61.0,False
2023-06-01,God's Mercy Health Centre II,50.0,False
2023-07-01,God's Mercy Health Centre II,78.0,True
2023-08-01,God's Mercy Health Centre II,38.0,False
2023-09-01,God's Mercy Health Centre II,30.0,False
2023-10-01,God's Mercy Health Centre II,31.0,False
2023-11-01,God's Mercy Health Centre II,27.0,False
2023-12-01,God's Mercy Health Centre II,29.0,False
2024-01-01,God's Mercy Health Centre II,21.0,True
2024-02-01,God's Mercy Health Centre II,44.18181818181818,False
2023-03-01,Good Hope Medical Centre(Gulu) Clinic,4.5,False
2023-04-01,Good Hope Medical Centre(Gulu) Clinic,4.5,False
2023-05-01,Good Hope Medical Centre(Gulu) Clinic,4.5,False
2023-06-01,Good Hope Medical Centre(Gulu) Clinic,4.5,False
2023-07-01,Good Hope Medical Centre(Gulu) Clinic,3.0,True
2023-08-01,Good Hope Medical Centre(Gulu) Clinic,4.5,False
2023-09-01,Good Hope Medical Centre(Gulu) Clinic,4.5,False
2023-10-01,Good Hope Medical Centre(Gulu) Clinic,6.0,True
2023-11-01,Good Hope Medical Centre(Gulu) Clinic,4.5,False
2023-12-01,Good Hope Medical Centre(Gulu) Clinic,4.5,False
2024-01-01,Good Hope Medical Centre(Gulu) Clinic,4.5,False
2024-02-01,Good Hope Medical Centre(Gulu) Clinic,4.5,False
2023-03-01,Goodsheperd Health Centre II,31.0,True
2023-04-01,Goodsheperd Health Centre II,230.0,False
2023-05-01,Goodsheperd Health Centre II,223.0,False
2023-06-01,Goodsheperd Health Centre II,241.0,False
2023-07-01,Goodsheperd Health Centre II,279.0,False
2023-08-01,Goodsheperd Health Centre II,278.0,False
2023-09-01,Goodsheperd Health Centre II,378.0,False
2023-10-01,Goodsheperd Health Centre II,376.0,False
2023-11-01,Goodsheperd Health Centre II,312.0,False
2023-12-01,Goodsheperd Health Centre II,441.0,True
2024-01-01,Goodsheperd Health Centre II,323.0,False
2024-02-01,Goodsheperd Health Centre II,282.90909090909093,False
2023-03-01,Gracius Clinic and Maternity Home,54.0,False
2023-04-01,Gracius Clinic and Maternity Home,63.0,False
2023-05-01,Gracius Clinic and Maternity Home,89.0,True
2023-06-01,Gracius Clinic and Maternity Home,39.0,True
2023-07-01,Gracius Clinic and Maternity Home,51.0,False
2023-08-01,Gracius Clinic and Maternity Home,60.0,False
2023-09-01,Gracius Clinic and Maternity Home,59.0,False
2023-10-01,Gracius Clinic and Maternity Home,43.0,False
2023-11-01,Gracius Clinic and Maternity Home,41.0,False
2023-12-01,Gracius Clinic and Maternity Home,75.0,False
2024-01-01,Gracius Clinic and Maternity Home,57.0,False
2024-02-01,Gracius Clinic and Maternity Home,57.36363636363637,False
2023-03-01,Gulu Independent Hospital,7.0,True
2023-04-01,Gulu Independent Hospital,11.0,False
2023-05-01,Gulu Independent Hospital,37.0,False
2023-06-01,Gulu Independent Hospital,12.0,False
2023-07-01,Gulu Independent Hospital,16.0,False
2023-08-01,Gulu Independent Hospital,8.0,False
2023-09-01,Gulu Independent Hospital,20.0,False
2023-10-01,Gulu Independent Hospital,37.0,False
2023-11-01,Gulu Independent Hospital,42.0,False
2023-12-01,Gulu Independent Hospital,49.0,True
2024-01-01,Gulu Independent Hospital,30.0,False
2024-02-01,Gulu Independent Hospital,24.454545454545453,False
2023-03-01,Gulu Military General Hospital,111.0,True
2023-04-01,Gulu Military General Hospital,243.0,False
2023-05-01,Gulu Military General Hospital,274.0,False
2023-06-01,Gulu Military General Hospital,305.0,False
2023-07-01,Gulu Military General Hospital,392.0,False
2023-08-01,Gulu Military General Hospital,205.0,False
