periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,105-EP01b. Malaria Total,105-EP01c. Malaria Confirmed (B/s and RDT Positive),105-EP01d. Malaria cases treated,105-MC04. Malaria in pregnancy,105-PS01a. Malaria Microscopy - Done,105-PS01b. Malaria Microscopy - Positive,105-PS02a. Malaria RDTs - Done,105-PS02b. Malaria RDTs - Positive,105-SS11a. Malaria Rapid Diagnostic tests - Quantity consumed,105-SS11b. Malaria Rapid Diagnostic tests - Days out of stock,105-SS11c. Malaria Rapid Diagnostic tests - Stock on hand,105-SS11d. Malaria Rapid Diagnostic tests - Quantity Expired
202303,March 2023,202303,,SsSHoj0KsxS,Loyoajonga Health Centre III,,,340.0,340.0,340.0,17.0,2.0,0.0,931.0,340.0,800.0,0.0,2625.0,0.0
202303,March 2023,202303,,Gzcd4Zsd8iB,Lugore Health Centre II,,,215.0,215.0,215.0,,296.0,215.0,,,296.0,0.0,2906.0,0.0
202303,March 2023,202303,,PQ5WTEpxw8U,Lugore Prisons Health Centre II,,,65.0,65.0,62.0,,4.0,2.0,186.0,63.0,186.0,0.0,200.0,0.0
202303,March 2023,202303,,Fw6WydOY9UR,Lujorongole Health Centre II,,,182.0,182.0,182.0,3.0,,,464.0,182.0,375.0,0.0,1300.0,0.0
202303,March 2023,202303,,dIbIL5tIcDi,Lukodi Health Centre II,,,40.0,40.0,39.0,2.0,20.0,16.0,15.0,14.0,35.0,0.0,85.0,0.0
202303,March 2023,202303,,RHk4V3ZlFbx,Lukole Health Centre III,,,336.0,336.0,336.0,8.0,36.0,14.0,983.0,322.0,1250.0,0.0,1500.0,0.0
202303,March 2023,202303,,Uu40YoS0Mvr,Lukwir Health Centre II,,,172.0,172.0,172.0,7.0,,,330.0,17.0,0.0,31.0,0.0,0.0
202303,March 2023,202303,,ayBEw3mzXtd,Lukwor Health Centre II,,,354.0,354.0,354.0,9.0,,,541.0,354.0,0.0,30.0,0.0,0.0
202303,March 2023,202303,,u5RZ36WcsNN,Lulyango Health Centre II,,,184.0,184.0,184.0,,,,343.0,184.0,400.0,0.0,4725.0,0.0
202303,March 2023,202303,,Yt5KV7Q0Zp4,Lututuru Prisons Health Centre II,,,34.0,34.0,34.0,1.0,,,86.0,34.0,86.0,0.0,500.0,0.0
202303,March 2023,202303,,pulKKykB9je,Madi Kiloch Health Centre II,,,315.0,315.0,315.0,9.0,,,625.0,315.0,625.0,0.0,675.0,0.0
202303,March 2023,202303,,Z3lDSWMFUyS,Madi-Opei Health Centre IV,,,116.0,116.0,116.0,3.0,98.0,20.0,940.0,148.0,940.0,0.0,450.0,0.0
202303,March 2023,202303,,dhaWOvNE3VT,Mama Chef Clinic,,,,,,,,,,,,,,
202303,March 2023,202303,,aRBRoPNJuhf,Marie Stopes Uganda Gulu Health Centre II,,,8.0,8.0,8.0,2.0,96.0,8.0,13.0,0.0,13.0,0.0,34.0,0.0
202303,March 2023,202303,,QyscUadfYko,Mary Immaculate Health Centre II,,,82.0,82.0,82.0,,18.0,15.0,94.0,65.0,94.0,0.0,250.0,0.0
202303,March 2023,202303,,pD07V67nAEZ,Mary Queen Of Peace Health Centre III,,,49.0,49.0,49.0,1.0,26.0,14.0,180.0,43.0,150.0,0.0,250.0,0.0
202303,March 2023,202303,,XyQOt9FlVin,Maternity Home Health Centre II,,,,,,,,,,,,,,
202303,March 2023,202303,,FW0YzouB8dl,Meeting Point Health Centre II,,,,,,,,,1.0,,4.0,0.0,75.0,0.0
202303,March 2023,202303,,TDEdS0suFyQ,Minakulu (Bobi) Health Centre II,,,61.0,61.0,61.0,6.0,17.0,9.0,91.0,28.0,3400.0,0.0,100.0,0.0
202303,March 2023,202303,,Vc52QmdPT1X,Mola Medical Centre Clinic,,,,,,,,,,,,,,
202303,March 2023,202303,,n4iwSO6iule,Mother Angioletta Memorial Clinic,,,28.0,28.0,28.0,1.0,109.0,18.0,74.0,10.0,74.0,16.0,125.0,0.0
202303,March 2023,202303,,VdSMFKnHeyT,Mother Health International Health Centre II,,,104.0,23.0,23.0,23.0,,,107.0,25.0,83.0,0.0,50.0,0.0
202303,March 2023,202303,,qKGMj34R5qZ,Mucwini Health Centre III,,,672.0,672.0,672.0,29.0,51.0,8.0,1396.0,608.0,4675.0,0.0,11025.0,0.0
202303,March 2023,202303,,y6obJSQlHLE,Musgrave Health Centre II,,,,,,,,,,,,,,
202303,March 2023,202303,,M5YKLYHpU1v,Mutema Health Centre II,,,288.0,288.0,288.0,,,,349.0,288.0,349.0,0.0,1675.0,0.0
202303,March 2023,202303,,iqr4dCf6xsU,Namokora Health Centre IV,,,279.0,279.0,279.0,28.0,108.0,16.0,997.0,230.0,1000.0,30.0,8525.0,0.0
202303,March 2023,202303,,v6eIpzse4SO,New Life Health Centre III,,,13.0,13.0,13.0,3.0,53.0,8.0,63.0,14.0,75.0,0.0,500.0,0.0
202303,March 2023,202303,,ahIE2es9s39,Ngomoromo Health Centre II,,,123.0,123.0,123.0,5.0,,,321.0,123.0,321.0,0.0,2525.0,0.0
202303,March 2023,202303,,mrFe7PfavEW,Nimaro Medical Clinic,,,24.0,24.0,22.0,3.0,35.0,10.0,173.0,35.0,173.0,0.0,200.0,0.0
202303,March 2023,202303,,bKzZqsPr8zk,Niye Health Centre II,,,,,,,,,,,0.0,31.0,0.0,0.0
202303,March 2023,202303,,miIJ9LLUACg,Numem Health Care Centre Clinic,,,198.0,198.0,198.0,4.0,497.0,172.0,37.0,6.0,27.0,20.0,0.0,0.0
202303,March 2023,202303,,hA3RIyJEMci,NUMES Medical Centre,,,17.0,17.0,17.0,,,,21.0,18.0,40.0,0.0,40.0,0.0
202303,March 2023,202303,,LwjvSxyQN4J,Obangatwero Clinic,,,,,,,,,,,,,,
202303,March 2023,202303,,OJYXXSC87rV,Oberabic Health Centre II,,,190.0,190.0,190.0,12.0,,,193.0,47.0,260.0,0.0,750.0,0.0
202303,March 2023,202303,,cPeDqm6vYHn,Obolokome Health Centre II,,,293.0,293.0,293.0,7.0,,,617.0,301.0,0.0,31.0,0.0,0.0
202303,March 2023,202303,,GFklTLJ61aK,Obyen Health Centre II,,,374.0,374.0,374.0,,,,590.0,374.0,590.0,0.0,4750.0,0.0
202303,March 2023,202303,,RyuiNh0Ldqs,Odek Health Centre III,,,641.0,640.0,640.0,6.0,7.0,3.0,1150.0,627.0,1500.0,0.0,3625.0,0.0
202303,March 2023,202303,,s21e0ARLfsE,Odokomit Health Centre II,,,526.0,526.0,526.0,12.0,,,,,0.0,31.0,0.0,0.0
202303,March 2023,202303,,C8i6PL7Rmim,Odokonyero Health Centre II,,,188.0,188.0,188.0,,,,,,472.0,0.0,600.0,0.0
202303,March 2023,202303,,cYnbNkuMQpk,Ogago Health Centre II,,,263.0,263.0,263.0,1.0,0.0,0.0,618.0,263.0,550.0,0.0,3425.0,0.0
202303,March 2023,202303,,p1DN5s8Iw8F,Ogako Health Centre II,,,276.0,276.0,276.0,5.0,,,556.0,276.0,775.0,0.0,1600.0,0.0
202303,March 2023,202303,,au4iSDaT4wv,Ogom Health Centre III,,,236.0,236.0,236.0,9.0,10.0,9.0,573.0,228.0,750.0,0.0,7600.0,0.0
202303,March 2023,202303,,afJ9NgYTYDa,Ogonyo Health Centre III,,,401.0,401.0,401.0,,10.0,0.0,774.0,375.0,774.0,0.0,13575.0,0.0
202303,March 2023,202303,,ZVgz9dP8OF6,Oguta Health Centre II,,,261.0,261.0,261.0,6.0,0.0,0.0,490.0,211.0,250.0,0.0,4875.0,0.0
202303,March 2023,202303,,ifSPcuzT8Iw,Ogwang Kamolo Health Centre II,,,114.0,114.0,114.0,8.0,,,307.0,121.0,307.0,0.0,5050.0,0.0
202303,March 2023,202303,,F2C1BkGVMSW,Oitino Health Centre II,,,125.0,125.0,125.0,,,,254.0,125.0,250.0,0.0,1800.0,0.0
202303,March 2023,202303,,kJ8CMUMloVu,Okidi Health Centre II,,,155.0,155.0,155.0,,,,286.0,155.0,286.0,0.0,225.0,0.0
202303,March 2023,202303,,MxcpmhA0rrA,Okidi Health Centre III,,,580.0,580.0,580.0,7.0,69.0,59.0,1975.0,581.0,1975.0,0.0,11925.0,0.0
202303,March 2023,202303,,aCeYBPSHvrT,Okinga Health Centre II,,,396.0,396.0,396.0,0.0,0.0,0.0,468.0,396.0,468.0,0.0,1250.0,0.0
202303,March 2023,202303,,t7sCLD2E7gA,Okol Health Centre II,,,249.0,249.0,249.0,12.0,,,566.0,249.0,566.0,0.0,650.0,0.0
202303,March 2023,202303,,LPjcTTbfcGL,Okungedi Health Centre II,,,368.0,368.0,368.0,,,,,,626.0,0.0,375.0,0.0
202303,March 2023,202303,,fN5JzGLE8gv,Okwadoko Health Centre II,,,221.0,221.0,221.0,4.0,,,,,525.0,0.0,67.0,0.0
202303,March 2023,202303,,a4QeS81YJ8z,Olinga Health Centre II,,,333.0,333.0,333.0,,,,,,548.0,0.0,501.0,0.0
202303,March 2023,202303,,zfMY9GBN26I,Olung Health Centre II,,,116.0,116.0,116.0,3.0,,,301.0,116.0,301.0,0.0,2602.0,0.0
202303,March 2023,202303,,vnIPfEUR8ce,Olwal Health Centre III,,,143.0,143.0,143.0,,,,782.0,178.0,0.0,31.0,0.0,0.0
202303,March 2023,202303,,llrIsQDjqka,Omee I Health Centre II,,,328.0,328.0,328.0,5.0,,,586.0,328.0,575.0,0.0,425.0,0.0
202303,March 2023,202303,,ZEEW8QXy1sS,Omel Health Centre III,,,230.0,230.0,230.0,5.0,,,507.0,219.0,325.0,0.0,1500.0,0.0
202303,March 2023,202303,,MObVMkBVjki,Omiya Anyima Health Centre III,,,334.0,334.0,334.0,24.0,9.0,1.0,1041.0,334.0,1625.0,0.0,1915.0,0.0
202303,March 2023,202303,,p1eA0ghuSyR,Omiya Pacwa Health Centre II,,,226.0,226.0,226.0,3.0,,,,,429.0,0.0,3517.0,0.0
202303,March 2023,202303,,GzIVh9blxSN,Omot Health Centre III,,,268.0,268.0,268.0,12.0,,,761.0,268.0,1350.0,0.0,2500.0,0.0
202303,March 2023,202303,,du8F23WZLMw,Ongako Health Centre III,,,241.0,241.0,241.0,,3.0,0.0,628.0,153.0,48.0,0.0,71.0,0.0
202303,March 2023,202303,,ajeoW3M1Tvm,Ongalo Health Centre II,,,251.0,251.0,251.0,4.0,,,400.0,251.0,400.0,0.0,4275.0,0.0
202303,March 2023,202303,,eVHfL3dqKR5,Onudapet Health Centre II,,,253.0,253.0,253.0,0.0,,,528.0,253.0,0.0,31.0,0.0,0.0
202303,March 2023,202303,,JICsD1QzzeJ,Opyelo Health Centre III,,,364.0,364.0,364.0,6.0,120.0,36.0,807.0,328.0,807.0,0.0,1475.0,0.0
202303,March 2023,202303,,vRuSmYiqAwZ,Oret Health Centre II,,,369.0,369.0,369.0,9.0,,,,,250.0,0.0,5675.0,0.0
202303,March 2023,202303,,CYCMFtMgnfI,Orina Health Centre II,,,204.0,204.0,204.0,12.0,,,300.0,204.0,300.0,0.0,5450.0,0.0
202303,March 2023,202303,,bRt4VDvHDPQ,Oroko Health Centre II,,,434.0,434.0,434.0,11.0,,,439.0,434.0,700.0,0.0,2000.0,0.0
202303,March 2023,202303,,auzlyXb92mq,Orom Health Centre III,,,171.0,171.0,171.0,6.0,3.0,1.0,498.0,170.0,0.0,30.0,0.0,0.0
202303,March 2023,202303,,wHXti4lneOb,Orom-Tikau Prisons Health Centre II,,,49.0,49.0,49.0,,,,,,165.0,0.0,1275.0,0.0
202303,March 2023,202303,,LjL2V3Rp6mk,Oruka Health Centre,,,,,,,,,,,,,,
202303,March 2023,202303,,Dm4qPjNc4bc,Oryang Health Centre II,,,356.0,356.0,356.0,12.0,0.0,0.0,0.0,0.0,525.0,0.0,4475.0,0.0
202303,March 2023,202303,,lYrwiBVHAUv,Oryang Kulu Kwach Health Centre II,,,420.0,420.0,420.0,14.0,,,692.0,420.0,692.0,0.0,4850.0,0.0
202303,March 2023,202303,,Y1aTreUsUZn,Otici Health Centre II,,,263.0,263.0,263.0,,,,350.0,263.0,0.0,0.0,550.0,0.0
202303,March 2023,202303,,a2a7qNyJg9j,Otong Health Centre II,,,359.0,359.0,359.0,6.0,,,619.0,359.0,625.0,0.0,200.0,0.0
202303,March 2023,202303,,QaoM6583QZW,Otumpili Health Centre II,,,250.0,250.0,250.0,,,,401.0,250.0,875.0,0.0,1750.0,0.0
202303,March 2023,202303,,rnSuCabTqe3,Otwee Health Centre III,,,173.0,173.0,173.0,8.0,5.0,2.0,476.0,173.0,0.0,30.0,0.0,0.0
202303,March 2023,202303,,rYNfPnt4Wko,Pabbo Health Centre III,,,265.0,265.0,265.0,22.0,,,600.0,263.0,600.0,0.0,975.0,0.0
202303,March 2023,202303,,goyzaXgJl7C,Pabo Medical and Maternity Clinic,,,,,,,,,,,,,,
202303,March 2023,202303,,WleyUUQfJK6,Pabwo Health Centre III,,,169.0,169.0,169.0,1.0,4.0,2.0,537.0,169.0,0.0,31.0,0.0,0.0
202303,March 2023,202303,,w9mcV8YwoKa,Pacer Health Centre III,,,409.0,409.0,409.0,22.0,7.0,5.0,881.0,279.0,881.0,0.0,3025.0,0.0
202303,March 2023,202303,,awjedeMiWo3,Pacilo Health Centre II,,,208.0,208.0,208.0,,,,670.0,208.0,670.0,0.0,2.0,0.0
202303,March 2023,202303,,EsyH7yKQHiP,Pader Health Centre III,,,226.0,226.0,226.0,10.0,16.0,6.0,903.0,247.0,3450.0,0.0,9850.0,0.0
202303,March 2023,202303,,ClqDZtVa7TE,Pader Maternity Home Clinic,,,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,6.0,0.0
202303,March 2023,202303,,Ktv5BDJekYa,Pader Police Health Centre II,,,216.0,216.0,216.0,2.0,26.0,9.0,426.0,170.0,436.0,0.0,4000.0,0.0
202303,March 2023,202303,,wAhWIDAZWJ6,Pader Prisons Health Centre II,,,39.0,39.0,39.0,,,,54.0,35.0,54.0,0.0,275.0,0.0
202303,March 2023,202303,,H026HbOAZFN,Padibe Health Centre IV,,,378.0,378.0,378.0,14.0,134.0,103.0,757.0,275.0,757.0,0.0,1125.0,0.0
202303,March 2023,202303,,K74ysFimUwH,Padibe West Health Centre III,,,389.0,389.0,389.0,11.0,,,922.0,389.0,922.0,0.0,625.0,0.0
202303,March 2023,202303,,gtVTKwveKEE,Paibona Health Centre II,,,206.0,206.0,206.0,7.0,,,471.0,206.0,19.0,0.0,1500.0,0.0
202303,March 2023,202303,,eSYuwIoNDh3,Paibwor Health Centre II,,,260.0,260.0,260.0,0.0,0.0,0.0,369.0,260.0,0.0,31.0,0.0,0.0
202303,March 2023,202303,,qb4Et8MqIZt,Paicho Medical Centre,,,59.0,59.0,59.0,2.0,59.0,59.0,59.0,56.0,59.0,0.0,2245.0,0.0
202303,March 2023,202303,,RM8vegpr7j7,Paimol Health Centre III,,,142.0,142.0,142.0,1.0,7.0,1.0,581.0,162.0,581.0,0.0,3200.0,0.0
202303,March 2023,202303,,EUOiaQqxdtP,Paiula Health Centre II,,,518.0,518.0,518.0,11.0,0.0,0.0,591.0,518.0,250.0,0.0,3750.0,0.0
202303,March 2023,202303,,f33lKK2tJNV,Pajimo Health Centre III,,,370.0,370.0,370.0,6.0,,,893.0,389.0,1150.0,0.0,10925.0,0.0
202303,March 2023,202303,,QpXYf9Wb3CQ,Pajimo Military Health Centre II,,,262.0,262.0,258.0,2.0,,,311.0,262.0,425.0,0.0,1450.0,0.0
202303,March 2023,202303,,NiSWW2k1Hqt,Pajule Health Centre IV,,,247.0,247.0,247.0,24.0,165.0,31.0,606.0,194.0,1075.0,0.0,21175.0,0.0
202303,March 2023,202303,,LXZMPXTcLLr,Pajule Medical Centre,,,,,,,,,,,0.0,31.0,0.0,0.0
202303,March 2023,202303,,gauKKklh0wL,Pakeyo Health Centre II,,,145.0,145.0,145.0,,0.0,0.0,0.0,0.0,217.0,0.0,8150.0,0.0
202303,March 2023,202303,,err2diilQ8C,Pakor Health Centre II,,,267.0,210.0,210.0,4.0,,,461.0,210.0,461.0,0.0,2175.0,0.0
202303,March 2023,202303,,lmi2JiLawTV,Palabek Ogili Health Centre III,,,561.0,561.0,561.0,13.0,12.0,7.0,1255.0,549.0,2250.0,0.0,2625.0,0.0
202303,March 2023,202303,,aNW8E8PWwck,Palabek-Gem Health Centre III,,,488.0,488.0,488.0,7.0,,,1217.0,485.0,1217.0,0.0,1900.0,0.0
202303,March 2023,202303,,VLi163AL9A0,Palabek-Kal Health Centre IV,,,286.0,286.0,286.0,7.0,0.0,0.0,1125.0,316.0,1500.0,0.0,3750.0,0.0
202303,March 2023,202303,,xxukfjPreUj,Palenga Health Centre II,,,183.0,183.0,183.0,12.0,,,411.0,183.0,550.0,0.0,2025.0,0.0
202303,March 2023,202303,,aod4x8edzQu,Paloga Health Centre III,,,366.0,366.0,366.0,5.0,36.0,10.0,1081.0,275.0,1081.0,0.0,1850.0,0.0
202303,March 2023,202303,,BqmsCq2bJXK,Paluda Health Centre III,,,1134.0,1134.0,1134.0,27.0,123.0,31.0,2736.0,1399.0,3600.0,0.0,5950.0,0.0
202303,March 2023,202303,,TjOqyM8ZMii,Palukere Health Centre II,,,210.0,210.0,210.0,,,,374.0,210.0,400.0,0.0,775.0,0.0
202303,March 2023,202303,,BiL6e2ZKUCO,Palwak Health Centre II,,,89.0,89.0,89.0,12.0,19.0,17.0,136.0,72.0,136.0,0.0,49.0,0.0
202303,March 2023,202303,,zC42y3uy5hp,Pandwong Health Centre III,,,352.0,352.0,352.0,21.0,0.0,0.0,942.0,346.0,942.0,0.0,8325.0,0.0
202303,March 2023,202303,,fnse10SronT,Pangira Health Centre II,,,140.0,140.0,140.0,7.0,,,472.0,140.0,472.0,0.0,2250.0,0.0
202303,March 2023,202303,,GHuhd5Ob0aS,Panokrach Health Centre II,,,330.0,330.0,330.0,13.0,,,564.0,343.0,564.0,0.0,4575.0,0.0
202303,March 2023,202303,,KXgSNsSsRDy,Paraa Health Centre III,,,,,,,,,,,,,,
202303,March 2023,202303,,tvBHeHr19vb,Paraa Safari Lodge Clinic,,,20.0,15.0,15.0,0.0,0.0,0.0,20.0,15.0,22.0,0.0,44.0,0.0
202303,March 2023,202303,,mYGNn9Bx0OH,Parabongo Health Centre II,,,204.0,204.0,204.0,,,,400.0,204.0,400.0,0.0,600.0,0.0
202303,March 2023,202303,,T5RAXrLQCD6,Patiko Health Centre III,,,307.0,222.0,307.0,18.0,2.0,0.0,657.0,219.0,650.0,0.0,8400.0,0.0
202303,March 2023,202303,,oUcwyNtRzrb,Patongo Health Centre III,,,515.0,515.0,515.0,22.0,309.0,92.0,1163.0,513.0,1163.0,0.0,4400.0,0.0
202303,March 2023,202303,,AbQGl8CrhXH,Patongo Prisons Health Centre II,,,45.0,45.0,45.0,,,,80.0,45.0,80.0,0.0,124.0,0.0
202303,March 2023,202303,,U7bVIR5Teiu,Patuda Health Centre II,,,242.0,242.0,242.0,,0.0,0.0,433.0,242.0,425.0,0.0,1475.0,0.0
202303,March 2023,202303,,Js1aBKNVudQ,Pauma Health Centre II,,,93.0,93.0,93.0,4.0,,,237.0,93.0,237.0,0.0,1750.0,0.0
202303,March 2023,202303,,V3tE4k6mED1,Pawach Health Centre II,,,64.0,64.0,64.0,1.0,,,257.0,64.0,1225.0,0.0,1700.0,0.0
202303,March 2023,202303,,NsNbvtaMOK2,Pawel Angany Health Centre II,,,272.0,272.0,,7.0,,,402.0,272.0,420.0,0.0,3000.0,0.0
202303,March 2023,202303,,mNeUlm3SpRz,Pawel Health Centre II,,,497.0,497.0,497.0,,,,,,0.0,30.0,0.0,0.0
202303,March 2023,202303,,ZrUF32ffNp7,Pawidi Health Centre II,,,335.0,335.0,335.0,5.0,,,622.0,403.0,622.0,0.0,105.0,0.0
202303,March 2023,202303,,PeqFGkxMSjw,Pearl Medical Centre,,,24.0,24.0,24.0,2.0,,,42.0,26.0,42.0,0.0,25.0,0.0
202303,March 2023,202303,,CM43BBuBghi,Pece Awel Health Centre III,,,,,,,,,,,,,,
202303,March 2023,202303,,MRK5dHBnvSw,Pece Prisons Health Centre II,,,52.0,12.0,12.0,,,,52.0,12.0,52.0,0.0,875.0,0.0
202303,March 2023,202303,,jysVbegOvJ8,Pikwo Medical Centre Clinic,,,94.0,94.0,90.0,6.0,126.0,77.0,22.0,13.0,22.0,20.0,0.0,0.0
202303,March 2023,202303,,DCyQXcoWZw7,Pilwak Clinic (Pece),,,,,,,,,,,,,,
202303,March 2023,202303,,oA9gSEEB1qd,Piwan Medical Centre,,,,,,,,,,,,,,
202303,March 2023,202303,,a5pTJ9dZfZV,Pogo Health Centre II,,,228.0,228.0,228.0,2.0,3.0,0.0,220.0,106.0,223.0,0.0,475.0,0.0
202303,March 2023,202303,,thLFkOYAEEl,Porogali Health Centre II,,,413.0,413.0,413.0,2.0,,,,,0.0,31.0,0.0,0.0
202303,March 2023,202303,,a0zKrkhl5M6,Potika Health Centre II,,,169.0,169.0,169.0,12.0,,,575.0,169.0,575.0,0.0,950.0,0.0
202303,March 2023,202303,,VGQoNrPWxFI,Pudor Health Centre II,,,260.0,260.0,260.0,21.0,,,499.0,260.0,500.0,0.0,2325.0,0.0
202303,March 2023,202303,,UgqKAVxjbex,Pugwinyi Health Centre II,,,366.0,366.0,366.0,11.0,,,576.0,376.0,576.0,0.0,1380.0,0.0
202303,March 2023,202303,,EutuLBY58L0,Pukony Health Centre II,,,194.0,194.0,194.0,14.0,,,336.0,194.0,700.0,0.0,1100.0,0.0
202303,March 2023,202303,,WKobZy8pNwR,Punena Health Centre II,,,68.0,68.0,68.0,4.0,,,265.0,71.0,265.0,0.0,1253.0,0.0
202303,March 2023,202303,,flJx2pns0FY,Puranga Health Centre III,,,360.0,360.0,360.0,7.0,23.0,5.0,729.0,350.0,975.0,0.0,7870.0,0.0
202303,March 2023,202303,,M2Es7QYNu3D,Puranga Health Centre III,,,,,,,,,,,,,,
202303,March 2023,202303,,fZ4QbeGxt8t,Purongo Health Centre III,,,645.0,645.0,645.0,12.0,,,,,1050.0,0.0,1755.0,0.0
202303,March 2023,202303,,tGCoh0Vsdhj,Rackoko Health Centre III,,,,,,,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
202303,March 2023,202303,,o3GWM4VVhQy,Reproductive Health Uganda (Gulu) Health Centre II,,,6.0,6.0,6.0,,16.0,4.0,31.0,2.0,53.0,0.0,50.0,0.0
202303,March 2023,202303,,VY8NMzd0015,Robos Medical Centre,,,,,,,,,,,,,,
202303,March 2023,202303,,emDq7VMiwIp,Romeo Health Centre II,,,153.0,153.0,153.0,,,,200.0,195.0,204.0,0.0,163.0,0.0
202303,March 2023,202303,,UH56sJpuPoN,Rwotobilo Health Centre II,,,193.0,193.0,193.0,6.0,0.0,0.0,279.0,188.0,283.0,0.0,1925.0,0.0
202303,March 2023,202303,,r6JsqcaIqQh,Sacred Heart Health Centre II,,,19.0,19.0,,,42.0,18.0,42.0,33.0,42.0,0.0,33.0,0.0
202303,March 2023,202303,,Tujdv27pLc6,Safe Life Clinic,,,,,,,,,,,,,,
202303,March 2023,202303,,XNgY6vmosgX,St. Andrew Health Centre II,,,246.0,246.0,246.0,5.0,,,496.0,246.0,0.0,31.0,0.0,0.0
202303,March 2023,202303,,bkDIfDrVsnC,St. Bakita Medical Centre and Maternity Home,,,18.0,15.0,18.0,1.0,,,41.0,19.0,41.0,0.0,13.0,0.0
202303,March 2023,202303,,Y6HWuEiOwo8,St. Francis Health Centre II,,,43.0,43.0,43.0,,,,88.0,43.0,88.0,0.0,300.0,0.0
202303,March 2023,202303,,ldVk8civU6m,St. Janani Health Centre II,,,,,,,,,,,0.0,31.0,0.0,0.0
202303,March 2023,202303,,L4eGrjEGQTN,St. Joseph Community Medical Centre,,,,,,,,,,,,,,
202303,March 2023,202303,,g6xaEQ1fTQS,St. Joseph's Kitgum Hospital,,,87.0,87.0,87.0,5.0,377.0,38.0,420.0,49.0,525.0,0.0,2750.0,0.0
202303,March 2023,202303,,agdLbxaa0Dz,St. Luke Health Centre II,,,186.0,186.0,186.0,7.0,,,469.0,186.0,469.0,0.0,158.0,0.0
202303,March 2023,202303,,aPsvoBYxsDS,St. Mary's Hospital Lacor,,,134.0,124.0,124.0,6.0,,,,,750.0,0.0,5250.0,0.0
202303,March 2023,202303,,l6Hyq52O7B1,St. Mary's Medical Centre,,,,,,,,,,,,,,
202303,March 2023,202303,,XpSHs0t1rtF,St. Mauritz Health Centre III,,,45.0,45.0,45.0,2.0,43.0,11.0,284.0,34.0,350.0,0.0,800.0,0.0
202303,March 2023,202303,,PDrCI0KZp8c,St. Monica Health Centre II,,,14.0,14.0,14.0,2.0,322.0,15.0,8.0,1.0,1.0,0.0,1175.0,0.0
202303,March 2023,202303,,kG0Pg9QsbJM,St. Nektarios Orthodox Health Centre III,,,68.0,68.0,68.0,1.0,,,,,0.0,31.0,0.0,0.0
202303,March 2023,202303,,U1ijnXGUuGE,St. Peter and Paul Health Centre III,,,25.0,25.0,25.0,,0.0,0.0,103.0,25.0,103.0,2.0,0.0,0.0
202303,March 2023,202303,,avi5fZrFoo0,St. Peters Awere Health Centre II,,,70.0,70.0,70.0,,0.0,0.0,176.0,70.0,215.0,0.0,1900.0,0.0
202303,March 2023,202303,,LPJ8Gxge7ig,St. Philip Health Centre II,,,340.0,340.0,340.0,5.0,186.0,36.0,1588.0,303.0,1588.0,0.0,7450.0,0.0
202303,March 2023,202303,,bGukebSAb69,St. Phillip's Medical Clinic,,,120.0,120.0,120.0,4.0,151.0,82.0,,,0.0,30.0,0.0,0.0
202303,March 2023,202303,,IgWKJ3pwQKT,St. Stefano Campagnolo Memorial Health Centre II,,,29.0,29.0,29.0,16.0,3.0,,50.0,22.0,100.0,0.0,125.0,0.0
202303,March 2023,202303,,atGRMXTBJaA,TASO Gulu,,,5.0,5.0,5.0,0.0,3.0,,67.0,5.0,0.0,31.0,0.0,0.0
202303,March 2023,202303,,CQ5zCINpLm3,Te-Ato Health Centre II,,,208.0,208.0,208.0,5.0,,,440.0,213.0,0.0,31.0,0.0,0.0
202303,March 2023,202303,,I2psFCABsSs,Tegot Health Centre II,,,257.0,257.0,257.0,2.0,,,448.0,257.0,448.0,0.0,1800.0,0.0
202303,March 2023,202303,,H3WUcWzPtWb,Tekulu Health Centre III,,,251.0,251.0,250.0,3.0,,,538.0,251.0,1175.0,0.0,2900.0,0.0
202303,March 2023,202303,,UF0AZkzeYOC,Tekworo Medical Care,,,75.0,54.0,54.0,3.0,0.0,0.0,0.0,0.0,46.0,0.0,90.0,0.0
202303,March 2023,202303,,Fx43OzTkOmx,Todora Health Centre III,,,438.0,438.0,438.0,18.0,3.0,2.0,827.0,348.0,2450.0,0.0,4450.0,0.0
202303,March 2023,202303,,IOuCAfFo6J4,Toroma Health Centre II,,,279.0,279.0,279.0,1.0,,,,,576.0,0.0,2250.0,0.0
202303,March 2023,202303,,zhEQbWf7vYg,Trinity Medical Clinic (Lakwana),,,,,,,,,,,,,,
202303,March 2023,202303,,mWCozaybY0V,Tumangu Health Centre II,,,242.0,242.0,242.0,,,,387.0,242.0,387.0,0.0,11050.0,0.0
202303,March 2023,202303,,AQkq4eUmWyJ,Ultimate Choice Clinic,,,352.0,352.0,352.0,,611.0,327.0,78.0,14.0,78.0,0.0,30.0,0.0
202303,March 2023,202303,,rigBgTrixkr,Unyama Health Centre II,,,76.0,76.0,76.0,,,,93.0,73.0,0.0,31.0,725.0,0.0
202303,March 2023,202303,,asZMKtqcAd9,Victory Medical Centre Clinic (Laroo),,,215.0,215.0,215.0,7.0,785.0,203.0,38.0,12.0,0.0,31.0,0.0,0.0
